age,workclass,loan_amount,Education,Years_of_education,Martial_status,Occupation,Race,Gender,Capital_gain,Capital_loss,Weekly_work_hours,Country/area_of_origin,income,Index,Employed,Bank_Balance,loan_purpose,credit_history,past_bankruptcy,Default
44,Self-emp-not-inc,605726,12th,8,Married-civ-spouse,Handlers-cleaners,Black,Male,0,0,40,Australia,>50K,4807,0,13611.6,Debt Consolidation,23,0,0
45,Private,99999999,12th,8,Married-civ-spouse,Adm-clerical,Black,Female,3103,0,40,Australia,>50K,3736,0,18094.68,Debt Consolidation,16.2,0,0
57,Private,168300,12th,8,Married-civ-spouse,Transport-moving,Black,Male,7688,0,40,Australia,>50K,2528,0,5244.48,other,17,0,0
21,,174460,HS-grad,9,Married-civ-spouse,,Black,Female,0,0,30,Australia,<=50K,7053,0,7708.56,Other,15,0,0
27,Private,768394,HS-grad,9,Married-civ-spouse,Adm-clerical,Black,Female,0,1887,40,Australia,>50K,802,0,5982.12,Debt Consolidation,29.2,0,1
28,Private,314226,HS-grad,9,Married-civ-spouse,Exec-managerial,Black,Male,15024,0,40,Australia,>50K,2030,0,10249.8,other,18.2,0,1
31,Private,64966,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Black,Male,0,0,40,Australia,<=50K,5706,0,7165.32,other,44,0,0
33,Local-gov,300366,HS-grad,9,Married-civ-spouse,Other-service,Black,Male,2105,0,40,Australia,<=50K,4067,0,8768.88,Debt Consolidation,17.9,0,0
33,Private,263648,HS-grad,9,Married-civ-spouse,Exec-managerial,Black,Male,0,0,50,Australia,<=50K,8945,0,14888.64,Debt Consolidation,15,1,0
34,Private,99999999,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Black,Male,0,0,40,Australia,<=50K,6596,0,20989.44,Debt Consolidation,21,1,0
34,Private,716958,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Black,Male,0,0,40,Australia,<=50K,9462,0,12495.72,Home Improvements,10,0,0
39,Private,459602,HS-grad,9,Married-civ-spouse,Transport-moving,Black,Male,0,1887,40,Australia,>50K,834,0,22572.6,Debt Consolidation,15.6,0,0
41,Private,405856,HS-grad,9,Married-civ-spouse,Craft-repair,Black,Male,0,0,40,Australia,>50K,5657,0,14057.28,Debt Consolidation,22.7,0,0
44,Local-gov,547580,HS-grad,9,Married-civ-spouse,Transport-moving,Black,Male,0,0,40,Australia,<=50K,4412,0,20029.08,Debt Consolidation,13.8,0,0
45,Private,175428,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Black,Male,7298,0,40,Australia,>50K,2749,0,12746.04,Buy a Car,30.5,0,0
45,Private,216370,HS-grad,9,Married-civ-spouse,Adm-clerical,Black,Male,7298,0,40,Australia,>50K,2821,0,5468.4,Debt Consolidation,8.2,0,0
46,State-gov,99999999,HS-grad,9,Married-civ-spouse,Other-service,Black,Male,7298,0,40,Australia,>50K,2808,0,14532.48,Home Improvements,18.4,1,0
47,Private,234806,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Black,Female,15024,0,40,Australia,>50K,1821,0,10848.12,Debt Consolidation,14.1,2,0
47,Private,25806,HS-grad,9,Married-civ-spouse,Craft-repair,Black,Male,0,0,40,Australia,<=50K,5551,0,9875.52,other,7.1,0,0
47,Federal-gov,332706,HS-grad,9,Married-civ-spouse,Adm-clerical,Black,Male,0,0,40,Australia,>50K,8497,0,0,Debt Consolidation,6.6,0,0
49,Private,333124,HS-grad,9,Married-civ-spouse,Other-service,Black,Female,0,0,40,Australia,>50K,5757,0,0,Debt Consolidation,14.6,0,0
50,Local-gov,441276,HS-grad,9,Married-civ-spouse,Adm-clerical,Black,Male,0,0,40,Australia,<=50K,9767,0,20406.84,Debt Consolidation,17.8,0,0
51,Private,327756,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Black,Male,0,1902,40,Australia,>50K,549,0,2107.2,Debt Consolidation,15.8,0,0
51,Private,99999999,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Black,Male,3137,0,40,Australia,<=50K,3648,0,21327.36,Other,13.5,0,0
51,Local-gov,476586,HS-grad,9,Married-civ-spouse,Transport-moving,Black,Male,0,0,60,Australia,<=50K,9461,0,0,Debt Consolidation,13.4,0,0
53,Private,263450,HS-grad,9,Married-civ-spouse,Other-service,Black,Male,0,1740,40,Australia,<=50K,1068,0,14881.2,Home Improvements,16.9,1,0
53,Private,261800,HS-grad,9,Married-civ-spouse,Transport-moving,Black,Male,0,0,60,Australia,<=50K,7169,0,12617.16,Debt Consolidation,16.5,0,0
54,Private,433136,HS-grad,9,Married-civ-spouse,Transport-moving,Black,Male,5013,0,40,Australia,<=50K,3101,0,17006.76,Debt Consolidation,17.6,0,1
54,Private,322124,HS-grad,9,Married-civ-spouse,Craft-repair,Black,Male,0,0,40,Australia,<=50K,9532,0,12902.16,Debt Consolidation,17.8,0,1
55,Private,107536,HS-grad,9,Married-civ-spouse,Other-service,Black,Female,2407,0,35,Australia,<=50K,3935,0,18348.72,Debt Consolidation,13.5,0,0
56,Self-emp-not-inc,355410,HS-grad,9,Married-civ-spouse,Exec-managerial,Black,Male,0,0,45,Australia,<=50K,7803,0,4758.96,Debt Consolidation,13.7,1,0
58,Private,437668,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Black,Male,0,0,20,Australia,>50K,8378,0,11518.2,Debt Consolidation,21.5,0,0
70,Federal-gov,377322,HS-grad,9,Married-civ-spouse,Adm-clerical,Black,Male,0,0,40,Australia,<=50K,5500,0,8470.8,Debt Consolidation,36.3,0,0
21,,606122,Some-college,10,Married-civ-spouse,,Black,Female,2105,0,20,Australia,<=50K,4064,0,6401.88,Debt Consolidation,22.5,1,0
,State-gov,520982,Some-college,10,Married-civ-spouse,Other-service,Black,Male,0,0,15,Australia,<=50K,4261,0,3840.12,Debt Consolidation,15,0,0
25,Private,304590,Some-college,10,Married-civ-spouse,Adm-clerical,Black,Female,3103,0,40,Australia,>50K,3744,0,15548.28,Debt Consolidation,19.7,0,0
34,State-gov,472362,Some-college,10,Married-civ-spouse,Prof-specialty,Black,Male,4386,0,40,Australia,>50K,3332,0,18595.44,Debt Consolidation,16.1,0,0
36,Private,322872,Some-college,10,Married-civ-spouse,Adm-clerical,Black,Female,99999,0,40,Australia,>50K,1548,0,9160.8,Home Improvements,17.5,0,0
38,Private,149402,Some-college,10,Married-civ-spouse,Adm-clerical,Black,Female,0,0,40,Australia,<=50K,5034,0,11793.24,Debt Consolidation,8.6,0,0
41,Private,150458,Some-college,10,Married-civ-spouse,Machine-op-inspct,Black,Male,0,1902,40,Australia,>50K,637,0,13296.6,Debt Consolidation,13.9,0,0
41,Private,268268,Some-college,10,Married-civ-spouse,Tech-support,Black,Male,3137,0,40,Australia,<=50K,3631,0,13430.4,Debt Consolidation,16,0,0
42,State-gov,341352,Some-college,10,Married-civ-spouse,Adm-clerical,Black,Male,0,0,40,Australia,<=50K,5535,0,18959.88,Debt Consolidation,13.3,0,0
42,Private,432256,Some-college,10,Married-civ-spouse,Transport-moving,Black,Male,7688,0,45,Australia,>50K,2654,0,20494.92,Debt Consolidation,17.4,0,0
45,,301114,Some-college,10,Married-civ-spouse,,Black,Female,0,0,40,Australia,<=50K,4867,0,13604.4,Debt Consolidation,9,1,0
46,Private,79398,Some-college,10,Married-civ-spouse,Craft-repair,Black,Male,0,0,40,Australia,>50K,7208,0,9104.04,Debt Consolidation,15.5,0,0
51,Local-gov,171842,Some-college,10,Married-civ-spouse,Exec-managerial,Black,Male,0,0,40,Australia,>50K,6017,0,12847.68,Debt Consolidation,11.8,0,0
54,Local-gov,329120,Some-college,10,Married-civ-spouse,Transport-moving,Black,Male,0,0,30,Australia,<=50K,9029,0,4544.04,Debt Consolidation,13,0,0
55,Private,486288,Some-college,10,Married-civ-spouse,Craft-repair,Black,Male,15024,0,40,Australia,>50K,2093,0,21663.48,Debt Consolidation,14.9,0,0
57,Local-gov,104368,Some-college,10,Married-civ-spouse,Handlers-cleaners,Black,Male,7298,0,40,Australia,>50K,2902,0,14601.24,Debt Consolidation,20,1,0
28,Local-gov,205854,Assoc-voc,11,Married-civ-spouse,Protective-serv,Black,Male,0,0,46,Australia,<=50K,5881,0,13021.8,Debt Consolidation,22.3,0,0
31,Private,96690,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Black,Female,0,0,43,Australia,<=50K,9276,0,12247.08,Debt Consolidation,17.8,0,0
51,Federal-gov,111408,Assoc-acdm,12,Married-civ-spouse,Tech-support,Black,Male,0,0,40,Australia,<=50K,9887,0,11076.24,Debt Consolidation,20.4,0,0
28,Private,284152,Bachelors,13,Married-civ-spouse,Other-service,Black,Male,0,0,40,Australia,<=50K,7608,0,6775.68,Debt Consolidation,14,0,0
28,Private,269170,Bachelors,13,Married-civ-spouse,Sales,Black,Female,15024,0,45,Australia,>50K,2071,0,17468.16,Debt Consolidation,10.2,1,0
31,Private,149116,Bachelors,13,Married-civ-spouse,Sales,Black,Male,0,0,90,Australia,>50K,5462,0,26969.04,Home Improvements,10.8,0,0
34,Self-emp-not-inc,396792,Bachelors,13,Married-civ-spouse,Prof-specialty,Black,Male,0,1887,48,Australia,>50K,776,0,10078.56,Debt Consolidation,18.7,0,0
36,Private,128832,Bachelors,13,Married-civ-spouse,Other-service,Black,Male,7298,0,36,Australia,>50K,2674,0,16288.92,Debt Consolidation,30.9,0,0
39,Private,152790,Bachelors,13,Married-civ-spouse,Prof-specialty,Black,Male,0,0,30,Australia,<=50K,6666,0,14201.4,Debt Consolidation,14,0,0
41,Local-gov,152966,Bachelors,13,Married-civ-spouse,Craft-repair,Black,Male,0,0,40,Australia,<=50K,4400,0,168.36,Debt Consolidation,17.1,0,0
42,Private,292292,Bachelors,13,Married-civ-spouse,Adm-clerical,Black,Female,0,0,40,Australia,<=50K,4448,0,18713.52,Business Loan,15,0,0
43,Private,449460,Bachelors,13,Married-civ-spouse,Exec-managerial,Black,Male,7688,0,40,Australia,>50K,2473,0,10534.56,Debt Consolidation,16.3,0,0
43,Local-gov,86724,Bachelors,13,Married-civ-spouse,Prof-specialty,Black,Male,0,0,40,Australia,>50K,5516,0,9087.24,Debt Consolidation,4.9,0,0
44,Private,67166,Bachelors,13,Married-civ-spouse,Exec-managerial,Black,Male,0,1902,40,Australia,>50K,615,0,15857.28,Debt Consolidation,27.4,0,0
44,Local-gov,223850,Bachelors,13,Married-civ-spouse,Protective-serv,Black,Female,15024,0,40,Australia,>50K,1978,0,16527.24,Debt Consolidation,17.3,0,0
44,Private,763840,Bachelors,13,Married-civ-spouse,Prof-specialty,Black,Male,0,1977,50,Australia,>50K,425,0,16401.72,Debt Consolidation,21.4,0,0
47,Private,83864,Bachelors,13,Married-civ-spouse,Exec-managerial,Black,Female,0,0,35,Australia,>50K,7020,0,15918.72,Debt Consolidation,11.9,0,0
49,Local-gov,99999999,Bachelors,13,Married-civ-spouse,Protective-serv,Black,Male,15024,0,40,Australia,>50K,1867,0,16804.08,other,11.1,0,0
50,,142846,Bachelors,13,Married-civ-spouse,,Black,Male,0,1902,60,Australia,>50K,714,0,18612.24,Debt Consolidation,17.2,0,0
38,Private,551980,Masters,14,Married-civ-spouse,Craft-repair,Black,Male,0,0,40,Australia,>50K,5885,0,15320.04,small_business,22.6,0,1
38,Self-emp-not-inc,504658,Masters,14,Married-civ-spouse,Prof-specialty,Black,Male,99999,0,60,Australia,>50K,1666,0,6331.8,Debt Consolidation,16,0,1
47,Local-gov,99999999,Masters,14,Married-civ-spouse,Exec-managerial,Black,Male,0,1977,50,Australia,>50K,414,0,22682.04,Debt Consolidation,11.7,0,0
67,,177628,Masters,14,Married-civ-spouse,,Black,Male,0,0,40,Australia,>50K,6455,0,16571.64,Debt Consolidation,10.3,0,1
40,Local-gov,99999999,7th-8th,4,Married-civ-spouse,Craft-repair,Black,Male,0,1887,40,,>50K,743,0,14800.08,other,13.8,0,1
55,Private,398464,Some-college,10,Married-civ-spouse,Protective-serv,Black,Male,0,0,40,,>50K,8887,0,6165.6,Debt Consolidation,20.5,0,0
42,Private,732028,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Black,Male,0,0,40,,>50K,4621,0,12952.44,Debt Consolidation,18.5,0,0
49,Private,660132,9th,5,Married-spouse-absent,Other-service,Black,Female,0,0,16,Jamaica,<=50K,4237,0,6776.88,Debt Consolidation,16.7,0,0
44,Private,25894,HS-grad,9,Married-spouse-absent,Other-service,Black,Female,0,0,40,Jamaica,<=50K,9963,0,19622.16,Debt Consolidation,10.2,0,0
48,Self-emp-not-inc,553366,Bachelors,13,Married-spouse-absent,Exec-managerial,Black,Male,0,0,40,Jamaica,>50K,8026,0,17990.28,Home Improvements,21.5,0,0
40,Private,77132,9th,5,Never-married,Machine-op-inspct,Black,Female,0,0,40,Haiti,<=50K,6440,0,8396.4,Medical Bills,15.9,0,1
29,Private,128634,11th,7,Never-married,Craft-repair,Black,Male,0,0,40,Haiti,<=50K,4877,0,14159.88,other,8.7,0,0
19,Private,429264,HS-grad,9,Never-married,Sales,Black,Male,0,0,30,Haiti,<=50K,4521,0,10643.4,Debt Consolidation,11.1,0,0
32,Private,131032,HS-grad,9,Never-married,Adm-clerical,Black,Female,0,0,40,Jamaica,<=50K,7943,0,10838.16,Debt Consolidation,9.9,0,1
32,Private,427988,Some-college,10,Never-married,Exec-managerial,Black,Male,0,0,40,Jamaica,<=50K,9700,0,20031.36,Debt Consolidation,19.2,0,1
21,Private,204248,Assoc-acdm,12,Never-married,Other-service,Black,Male,0,0,35,Jamaica,<=50K,7721,0,7833.12,Debt Consolidation,23,0,0
29,Private,653334,HS-grad,9,Never-married,Other-service,Black,Female,0,0,40,Japan,<=50K,5360,0,7193.64,Debt Consolidation,21.3,0,1
42,Private,226336,HS-grad,9,Never-married,Adm-clerical,Black,Female,0,2339,40,Trinadad&Tobago,<=50K,157,0,8834.88,Debt Consolidation,17,0,1
41,Local-gov,99999999,7th-8th,4,Never-married,Other-service,Black,Female,0,0,40,Australia,<=50K,9332,0,6495.96,Debt Consolidation,17.8,0,0
49,Private,216612,7th-8th,4,Never-married,Prof-specialty,Black,Male,0,0,45,Australia,<=50K,8656,0,11878.56,Debt Consolidation,10.7,0,1
17,,218130,9th,5,Never-married,,Black,Male,0,0,40,Australia,<=50K,8683,0,0,Debt Consolidation,17.6,0,1
28,Private,449768,10th,6,Never-married,Machine-op-inspct,Black,Male,0,0,45,Australia,<=50K,5752,0,12380.04,Debt Consolidation,22.2,0,1
33,Private,431288,10th,6,Never-married,Handlers-cleaners,Black,Male,0,0,40,Australia,<=50K,9611,0,18026.28,Debt Consolidation,28.8,1,1
43,Private,541794,10th,6,Never-married,Machine-op-inspct,Black,Male,0,0,40,Australia,<=50K,5441,0,3017.64,other,33.7,0,0
46,Private,448404,10th,6,Never-married,Machine-op-inspct,Black,Male,0,0,40,Australia,<=50K,5496,0,13865.52,Debt Consolidation,14.9,0,1
17,Private,117854,11th,7,Never-married,Other-service,Black,Female,0,0,25,Australia,<=50K,6645,0,5009.76,Debt Consolidation,15.4,0,1
18,Private,537196,11th,7,Never-married,Other-service,Black,Male,0,0,15,Australia,<=50K,7255,0,10724.52,Debt Consolidation,27,0,1
18,Private,196108,11th,7,Never-married,Sales,Black,Female,0,1602,20,Australia,<=50K,1251,0,17007.24,Debt Consolidation,18.8,1,1
18,Private,337656,11th,7,Never-married,Other-service,Black,Male,0,0,20,Australia,<=50K,5998,0,2909.52,Debt Consolidation,11.4,0,1
18,,441628,11th,7,Never-married,,Black,Male,0,1602,48,Australia,<=50K,1232,0,5653.68,Debt Consolidation,16,0,1
21,Private,448272,11th,7,Never-married,Other-service,Black,Female,0,0,40,Australia,<=50K,6261,0,16751.52,Debt Consolidation,23,0,1
26,Private,581592,11th,7,Never-married,Other-service,Black,Male,1055,0,32,Australia,<=50K,4167,0,21249.6,Debt Consolidation,17.5,0,1
27,Private,63140,11th,7,Never-married,Handlers-cleaners,Black,Male,0,0,40,Australia,<=50K,6399,0,11944.2,Debt Consolidation,14.9,0,0
28,Private,223344,11th,7,Never-married,Machine-op-inspct,Black,Male,0,0,40,Australia,<=50K,6087,0,12429.84,Debt Consolidation,17.4,0,0
33,Private,436172,11th,7,Never-married,Other-service,Black,Male,0,0,40,Australia,<=50K,5584,0,6812.64,Home Improvements,22.2,0,0
,Private,157146,11th,7,Never-married,Machine-op-inspct,Black,Female,6849,0,40,Australia,<=50K,2936,0,16698.12,Debt Consolidation,16.5,0,0
50,Federal-gov,178046,11th,7,Never-married,Sales,Black,Female,3674,0,40,Australia,<=50K,3490,0,16016.04,Debt Consolidation,22.5,0,0
51,Private,99999999,11th,7,Never-married,Other-service,Black,Female,0,0,40,Australia,<=50K,7910,0,20559.72,Debt Consolidation,15.9,0,0
26,Private,99999999,12th,8,Never-married,Sales,Black,Male,0,0,51,Australia,<=50K,9846,0,552.12,wedding,18.8,0,0
52,,216194,12th,8,Never-married,,Black,Male,594,0,40,Australia,<=50K,4191,0,181.8,Debt Consolidation,13.7,1,0
19,Private,430100,HS-grad,9,Never-married,Machine-op-inspct,Black,Female,0,0,40,Australia,<=50K,4618,0,11025.12,Debt Consolidation,15.4,0,0
19,Federal-gov,562760,HS-grad,9,Never-married,Adm-clerical,Black,Female,0,0,40,Australia,<=50K,5440,0,21100.92,Debt Consolidation,13.1,0,0
19,,215006,HS-grad,9,Never-married,,Black,Female,0,0,40,Australia,<=50K,8897,0,10123.68,Debt Consolidation,29.1,0,0
19,Private,325622,HS-grad,9,Never-married,Machine-op-inspct,Black,Female,0,0,40,Australia,<=50K,9834,0,10359.84,Debt Consolidation,15.2,0,0
20,Private,118998,HS-grad,9,Never-married,Adm-clerical,Black,Female,0,1721,30,Australia,<=50K,1086,0,18981.48,Debt Consolidation,11.1,0,0
20,Local-gov,334356,HS-grad,9,Never-married,Handlers-cleaners,Black,Male,0,0,40,Australia,<=50K,9383,0,10556.52,Home Improvements,11.7,0,0
21,Private,266926,HS-grad,9,Never-married,Handlers-cleaners,Black,Male,2176,0,40,Australia,<=50K,4010,0,14811,Debt Consolidation,16,1,0
21,Private,224796,HS-grad,9,Never-married,Craft-repair,Black,Male,0,0,40,Australia,<=50K,4384,0,14835.12,Business Loan,11.4,0,0
22,Private,401852,HS-grad,9,Never-married,Transport-moving,Black,Male,0,0,40,Australia,<=50K,6275,0,8739.12,Debt Consolidation,15.3,1,1
23,Private,309540,HS-grad,9,Never-married,Adm-clerical,Black,Male,0,2001,40,Australia,<=50K,310,0,24272.04,Debt Consolidation,16.5,0,0
23,Private,273482,HS-grad,9,Never-married,Machine-op-inspct,Black,Male,0,0,40,Australia,<=50K,7734,0,8464.68,Debt Consolidation,15.9,0,0
23,State-gov,323708,HS-grad,9,Never-married,Other-service,Black,Male,0,0,40,Australia,<=50K,9723,0,8562.72,Debt Consolidation,21.2,0,1
23,Private,88528,HS-grad,9,Never-married,Exec-managerial,Black,Male,0,0,75,Australia,<=50K,7506,0,16136.52,Debt Consolidation,20.8,0,1
24,Private,249568,HS-grad,9,Never-married,Handlers-cleaners,Black,Female,0,0,40,Australia,<=50K,4724,0,16696.08,Debt Consolidation,14.1,0,1
24,Private,99999999,HS-grad,9,Never-married,Handlers-cleaners,Black,Male,0,0,40,Australia,<=50K,5753,0,17898.12,Debt Consolidation,14.7,1,1
26,Private,416834,HS-grad,9,Never-married,Sales,Black,Male,0,0,40,Australia,<=50K,5723,0,10953.96,Debt Consolidation,9.7,0,1
27,Local-gov,110902,HS-grad,9,Never-married,Protective-serv,Black,Male,2174,0,40,Australia,<=50K,4058,0,8072.28,Debt Consolidation,11.5,0,1
27,Private,132022,HS-grad,9,Never-married,Craft-repair,Black,Male,0,0,40,Australia,<=50K,8540,0,15785.04,Debt Consolidation,17.6,0,1
28,Private,277948,HS-grad,9,Never-married,Adm-clerical,Black,Female,0,0,40,Australia,<=50K,5926,0,11437.56,Debt Consolidation,15.7,1,1
28,Private,219186,HS-grad,9,Never-married,Handlers-cleaners,Black,Male,0,0,40,Australia,<=50K,6705,0,20908.2,Debt Consolidation,20.6,0,0
30,Private,178684,HS-grad,9,Never-married,Farming-fishing,Black,Male,0,0,60,Australia,<=50K,4777,0,15799.8,Debt Consolidation,20.7,0,1
32,Private,108526,HS-grad,9,Never-married,Other-service,Black,Female,0,0,13,Australia,<=50K,9891,0,6149.4,Other,19,0,0
32,Federal-gov,222156,HS-grad,9,Never-married,Other-service,Black,Female,0,0,32,Australia,<=50K,8621,0,13345.56,Home Improvements,15.9,0,0
32,,205524,HS-grad,9,Never-married,,Black,Male,0,0,40,Australia,<=50K,7018,0,10488.24,Debt Consolidation,22.5,0,1
34,Private,134618,HS-grad,9,Never-married,Handlers-cleaners,Black,Male,0,0,40,Australia,<=50K,4385,0,7694.64,Debt Consolidation,17,0,0
36,Private,94974,HS-grad,9,Never-married,Other-service,Black,Female,0,2001,40,Australia,<=50K,325,0,4313.52,Debt Consolidation,9.3,0,1
37,Private,523248,HS-grad,9,Never-married,Transport-moving,Black,Male,0,0,50,Australia,<=50K,9503,0,15630.24,Debt Consolidation,14.8,0,0
38,Self-emp-not-inc,588544,HS-grad,9,Never-married,Sales,Black,Female,0,0,42,Australia,<=50K,7302,0,6290.04,Debt Consolidation,16.3,0,1
60,Self-emp-not-inc,99999999,HS-grad,9,Never-married,Exec-managerial,Black,Male,0,2559,50,Australia,>50K,35,0,17087.28,Debt Consolidation,19.9,0,1
18,Private,319330,Some-college,10,Never-married,Handlers-cleaners,Black,Female,0,1602,35,Australia,<=50K,1249,0,13885.68,Debt Consolidation,42.4,0,0
19,Private,391468,Some-college,10,Never-married,Adm-clerical,Black,Female,0,0,20,Australia,<=50K,7339,0,20481.12,Debt Consolidation,17.8,0,0
19,,99999999,Some-college,10,Never-married,,Black,Male,0,0,24,Australia,<=50K,7599,0,6754.08,Debt Consolidation,22.8,0,0
19,,432168,Some-college,10,Never-married,,Black,Female,0,0,25,Australia,<=50K,4498,0,11441.04,Debt Consolidation,35,0,1
19,Private,628474,Some-college,10,Never-married,Other-service,Black,Female,2036,0,30,Australia,<=50K,4078,0,21839.28,Debt Consolidation,26.5,0,0
19,Private,513524,Some-college,10,Never-married,Sales,Black,Male,0,0,30,Australia,<=50K,6443,0,19930.32,Debt Consolidation,12.5,0,0
20,,765006,Some-college,10,Never-married,,Black,Male,34095,0,10,Australia,<=50K,1685,0,8418.48,Debt Consolidation,24.1,0,0
20,Private,141636,Some-college,10,Never-married,Sales,Black,Male,0,0,44,Australia,<=50K,4259,0,5351.16,Debt Consolidation,12.5,0,0
21,Private,99999999,Some-college,10,Never-married,Sales,Black,Female,0,0,30,Australia,<=50K,7390,0,12178.68,other,15.5,0,0
22,Private,130328,Some-college,10,Never-married,Sales,Black,Female,0,0,40,Australia,<=50K,8667,0,13616.4,Buy a Car,23,0,0
22,Self-emp-not-inc,268664,Some-college,10,Never-married,Sales,Black,Male,99999,0,55,Australia,>50K,1673,0,8382.12,Debt Consolidation,13.3,0,0
23,Private,753368,Some-college,10,Never-married,Sales,Black,Female,0,0,20,Australia,<=50K,7038,0,16863.84,Other,43.3,0,0
25,Federal-gov,448712,Some-college,10,Never-married,Exec-managerial,Black,Male,0,0,40,Australia,<=50K,6265,0,16209.12,Debt Consolidation,16.7,0,0
25,Private,334686,Some-college,10,Never-married,Other-service,Black,Female,0,0,40,Australia,<=50K,7081,0,3459.84,Debt Consolidation,20.5,0,0
26,Private,125004,Some-college,10,Never-married,Exec-managerial,Black,Female,0,0,40,Australia,<=50K,8116,0,14101.56,Other,19.5,1,1
27,Federal-gov,99999999,Some-college,10,Never-married,Adm-clerical,Black,Female,0,0,40,Australia,<=50K,6550,0,12851.4,Debt Consolidation,10.5,0,1
27,Private,242616,Some-college,10,Never-married,Adm-clerical,Black,Female,0,0,40,Australia,<=50K,6801,0,19174.68,Debt Consolidation,18,0,1
28,Federal-gov,175076,Some-college,10,Never-married,Adm-clerical,Black,Female,3887,0,40,Australia,<=50K,3464,0,5274.96,other,36.4,0,1
29,Private,107712,Some-college,10,Never-married,Handlers-cleaners,Black,Male,0,0,37,Australia,<=50K,8541,0,12083.88,Debt Consolidation,13.5,0,1
29,Federal-gov,155210,Some-college,10,Never-married,Adm-clerical,Black,Female,2174,0,40,Australia,<=50K,4048,0,11138.16,Debt Consolidation,13.3,0,1
